
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,20090607,   96,    0
  7012,142184,20090608,  109,    0
  7012,142184,20090609,  108,    0
  7012,142184,20090610,  114,    0
  7012,142184,20090611,  125,    0
  7012,142184,20090612,  138,    0
  7012,142184,20090613,  147,    0
  7012,142184,20090614,  135,    0
  7012,142184,20090615,  104,    0
  7012,142184,20090616,  109,    0
  7012,142184,20090617,  123,    0
  7012,142184,20090618,  114,    0
  7012,142184,20090619,  112,    0
  7012,142184,20090620,  110,    0
  7012,142184,20090621,  112,    0
  7012,142184,20090622,  138,    0
  7012,142184,20090623,  160,    0
  7012,142184,20090624,  181,    0
  7012,142184,20090625,  173,    0
  7012,142184,20090626,  181,    0
  7012,142184,20090627,  168,    0
  7012,142184,20090628,  173,    0
  7012,142184,20090629,  178,    0
  7012,142184,20090630,  168,    0
  7012,142184,20090701,  176,    0
  7012,142184,20090702,  198,    0
  7012,142184,20090703,  182,    0
  7012,142184,20090704,  150,    0
  7012,142184,20090705,  123,    0
  7012,142184,20090706,  133,    0
  7012,142184,20090707,  149,    0
  7012,142184,20090708,  167,    0
  7012,142184,20090709,  165,    0
  7012,142184,20090710,  163,    0
  7012,142184,20090711,  166,    0
  7012,142184,20090712,  160,    0
  7012,142184,20090713,  158,    0
  7012,142184,20090714,  165,    0
  7012,142184,20090715,  173,    0
  7012,142184,20090716,  175,    0
  7012,142184,20090717,  176,    0
  7012,142184,20090718,  174,    0
  7012,142184,20090719,  177,    0
  7012,142184,20090720,  170,    0
  7012,142184,20090721,  162,    0
  7012,142184,20090722,  158,    0
  7012,142184,20090723,  165,    0
  7012,142184,20090724,  174,    0
  7012,142184,20090725,  166,    0
  7012,142184,20090726,  166,    0
  7012,142184,20090727,  170,    0
  7012,142184,20090728,  168,    0
  7012,142184,20090729,  172,    0
  7012,142184,20090730,  170,    0
  7012,142184,20090731,  168,    0
  7012,142184,20090801,  163,    0
  7012,142184,20090802,  164,    0
  7012,142184,20090803,  175,    0
  7012,142184,20090804,  177,    0
  7012,142184,20090805,  177,    0
  7012,142184,20090806,  177,    0
  7012,142184,20090807,  190,    0
  7012,142184,20090808,  194,    0
  7012,142184,20090809,  198,    0
  7012,142184,20090810,  195,    0
  7012,142184,20090811,  197,    0
  7012,142184,20090812,  174,    0
  7012,142184,20090813,  164,    0
  7012,142184,20090814,  157,    0
  7012,142184,20090815,  164,    0
  7012,142184,20090816,  163,    0
  7012,142184,20090817,  148,    0
  7012,142184,20090818,  140,    0
  7012,142184,20090819,  146,    0
  7012,142184,20090820,  136,    0
  7012,142184,20090821,  155,    0
  7012,142184,20090822,  160,    0
  7012,142184,20090823,  164,    0
  7012,142184,20090824,  158,    0
  7012,142184,20090825,  157,    0
  7012,142184,20090826,  167,    0
  7012,142184,20090827,  160,    0
  7012,142184,20090828,  162,    0
  7012,142184,20090829,  168,    0
  7012,142184,20090830,  154,    0
  7012,142184,20090831,  153,    0
  7012,142184,20090901,  156,    0
  7012,142184,20090902,  162,    0
  7012,142184,20090903,  154,    0
  7012,142184,20090904,  162,    0
  7012,142184,20090905,  155,    0
  7012,142184,20090906,  150,    0
  7012,142184,20090907,  154,    0
  7012,142184,20090908,  159,    0
  7012,142184,20090909,  166,    0
  7012,142184,20090910,  155,    0
  7012,142184,20090911,  133,    0
  7012,142184,20090912,  137,    0
  7012,142184,20090913,  145,    0
  7012,142184,20090914,  141,    0
  7012,142184,20090915,  140,    0
  7012,142184,20090916,  143,    0
  7012,142184,20090917,  117,    0
  7012,142184,20090918,  120,    0
  7012,142184,20090919,  146,    0
  7012,142184,20090920,  146,    0
  7012,142184,20090921,  147,    0
  7012,142184,20090922,  142,    0
  7012,142184,20090923,  141,    0
  7012,142184,20090924,  119,    0
  7012,142184,20090925,  102,    0
  7012,142184,20090926,  128,    0
  7012,142184,20090927,  130,    0
  7012,142184,20090928,  113,    0
  7012,142184,20090929,   71,    0
  7012,142184,20090930,   72,    0
  7012,142184,20091001,   68,    0
  7012,142184,20091002,   59,    0
  7012,142184,20091003,   79,    0
  7012,142184,20091004,  103,    0
  7012,142184,20091005,   72,    0
  7012,142184,20091006,   72,    0
  7012,142184,20091007,   99,    0
  7012,142184,20091008,   90,    0
  7012,142184,20091009,   64,    0
  7012,142184,20091010,   61,    0
  7012,142184,20091011,   54,    0
  7012,142184,20091012,   41,    0
  7012,142184,20091013,   28,    0
  7012,142184,20091014,   27,    0
  7012,142184,20091015,   28,    0
  7012,142184,20091016,   58,    0
  7012,142184,20091017,   41,    0
  7012,142184,20091018,   30,    0
  7012,142184,20091019,   33,    0
  7012,142184,20091020,   62,    0
  7012,142184,20091021,   61,    0
  7012,142184,20091022,   59,    0
  7012,142184,20091023,   44,    0
  7012,142184,20091024,   39,    0
  7012,142184,20091025,   63,    0
  7012,142184,20091026,   84,    0
  7012,142184,20091027,   82,    0
  7012,142184,20091028,   40,    0
  7012,142184,20091029,   22,    0
  7012,142184,20091030,   11,    0
  7012,142184,20091031,   20,    0
  7012,142184,20091101,   36,    0
  7012,142184,20091102,   37,    0
  7012,142184,20091103,   22,    0
  7012,142184,20091104,   16,    0
  7012,142184,20091105,   11,    0
  7012,142184,20091106,   25,    0
  7012,142184,20091107,   36,    0
  7012,142184,20091108,   18,    0
  7012,142184,20091109,    8,    0
  7012,142184,20091110,   20,    0
  7012,142184,20091111,   14,    0
  7012,142184,20091112,   -2,    0
  7012,142184,20091113,  -19,    0
  7012,142184,20091114,    9,    0
  7012,142184,20091115,   45,    0
  7012,142184,20091116,   53,    0
  7012,142184,20091117,   48,    0
  7012,142184,20091118,   62,    0
  7012,142184,20091119,   61,    0
  7012,142184,20091120,   65,    0
  7012,142184,20091121,   69,    0
  7012,142184,20091122,   54,    0
  7012,142184,20091123,   71,    0
  7012,142184,20091124,   64,    0
  7012,142184,20091125,   61,    0
  7012,142184,20091126,   69,    0
  7012,142184,20091127,   68,    0
  7012,142184,20091128,   57,    0
  7012,142184,20091129,   57,    0
  7012,142184,20091130,   56,    0
  7012,142184,20091201,   58,    0
  7012,142184,20091202,   11,    0
  7012,142184,20091203,   -1,    0
  7012,142184,20091204,   14,    0
  7012,142184,20091205,   37,    0
  7012,142184,20091206,   26,    0
  7012,142184,20091207,   29,    0
  7012,142184,20091208,   30,    0
  7012,142184,20091209,   14,    0
  7012,142184,20091210,   20,    0
  7012,142184,20091211,    5,    0
  7012,142184,20091212,  -15,    0
  7012,142184,20091213,  -19,    0
  7012,142184,20091214,  -84,    0
  7012,142184,20091215,  -82,    0
  7012,142184,20091216,  -58,    0
  7012,142184,20091217,  -70,    0
  7012,142184,20091218,  -70,    0
  7012,142184,20091219,  -50,    0
  7012,142184,20091220,  -49,    0
  7012,142184,20091221,  -92,    0
  7012,142184,20091222,  -43,    0
  7012,142184,20091223,   -1,    0
  7012,142184,20091224,  -26,    0
  7012,142184,20091225,  -28,    0
  7012,142184,20091226,  -30,    0
  7012,142184,20091227,  -66,    0
  7012,142184,20091228,    8,    0
  7012,142184,20091229,    1,    0
  7012,142184,20091230,  -49,    0
  7012,142184,20091231, -112,    0
  7012,142184,20100101, -112,    0
  7012,142184,20100102, -153,    0
  7012,142184,20100103, -104,    0
  7012,142184,20100104,  -20,    0
  7012,142184,20100105,  -79,    0
  7012,142184,20100106,  -89,    0
  7012,142184,20100107,  -73,    0
  7012,142184,20100108, -135,    0
  7012,142184,20100109, -110,    0
  7012,142184,20100110,  -98,    0
  7012,142184,20100111,  -86,    0
  7012,142184,20100112,  -31,    0
  7012,142184,20100113,  -38,    0
  7012,142184,20100114,  -41,    0
  7012,142184,20100115,  -33,    0
  7012,142184,20100116,  -39,    0
  7012,142184,20100117,  -65,    0
  7012,142184,20100118,  -73,    0
  7012,142184,20100119,  -74,    0
  7012,142184,20100120,  -87,    0
  7012,142184,20100121, -140,    0
  7012,142184,20100122, -101,    0
  7012,142184,20100123, -140,    0
  7012,142184,20100124, -158,    0
  7012,142184,20100125,  -95,    0
  7012,142184,20100126, -166,    0
  7012,142184,20100127, -174,    0
  7012,142184,20100128, -150,    0
  7012,142184,20100129, -110,    0
  7012,142184,20100130,  -78,    0
  7012,142184,20100131,  -31,    0
  7012,142184,20100201,  -62,    0
  7012,142184,20100202,  -64,    0
  7012,142184,20100203,  -57,    0
  7012,142184,20100204,  -43,    0
  7012,142184,20100205,  -34,    0
  7012,142184,20100206,  -71,    0
  7012,142184,20100207,  -47,    0
  7012,142184,20100208,  -35,    0
  7012,142184,20100209,  -86,    0
  7012,142184,20100210, -137,    0
  7012,142184,20100211, -128,    0
  7012,142184,20100212,  -90,    0
  7012,142184,20100213,  -87,    0
  7012,142184,20100214, -107,    0
  7012,142184,20100215, -105,    0
  7012,142184,20100216,  -84,    0
  7012,142184,20100217,  -95,    0
  7012,142184,20100218, -140,    0
  7012,142184,20100219, -154,    0
  7012,142184,20100220, -191,    0
  7012,142184,20100221, -169,    0
  7012,142184,20100222, -113,    0
  7012,142184,20100223,  -99,    0
  7012,142184,20100224, -112,    0
  7012,142184,20100225,  -56,    0
  7012,142184,20100226,  -30,    0
  7012,142184,20100227,    0,    0
  7012,142184,20100228,    6,    0
  7012,142184,20100301,    2,    0
  7012,142184,20100302,   -1,    0
  7012,142184,20100303,  -39,    0
  7012,142184,20100304,  -33,    0
  7012,142184,20100305,  -51,    0
  7012,142184,20100306,  -51,    0
  7012,142184,20100307,  -64,    0
  7012,142184,20100308,  -29,    0
  7012,142184,20100309,  -16,    0
  7012,142184,20100310,   12,    0
  7012,142184,20100311,   -2,    0
  7012,142184,20100312,  -10,    0
  7012,142184,20100313,  -28,    0
  7012,142184,20100314,  -45,    0
  7012,142184,20100315,  -61,    0
  7012,142184,20100316,  -61,    0
  7012,142184,20100317,  -51,    0
  7012,142184,20100318,  -27,    0
  7012,142184,20100319,    4,    0
  7012,142184,20100320,    7,    0
  7012,142184,20100321,   -1,    0
  7012,142184,20100322,  -16,    0
  7012,142184,20100323,  -13,    0
  7012,142184,20100324,  -11,    0
  7012,142184,20100325,   -2,    0
  7012,142184,20100326,    4,    0
  7012,142184,20100327,   10,    0
  7012,142184,20100328,   12,    0
  7012,142184,20100329,    7,    0
  7012,142184,20100330,    7,    0
  7012,142184,20100331,   14,    0
  7012,142184,20100401,   26,    0
  7012,142184,20100402,   12,    0
  7012,142184,20100403,   24,    0
  7012,142184,20100404,   19,    0
  7012,142184,20100405,   17,    0
  7012,142184,20100406,   20,    0
  7012,142184,20100407,    5,    0
  7012,142184,20100408,   16,    0
  7012,142184,20100409,   23,    0
  7012,142184,20100410,   25,    0
  7012,142184,20100411,   43,    0
  7012,142184,20100412,   31,    0
  7012,142184,20100413,   36,    0
  7012,142184,20100414,   44,    0
  7012,142184,20100415,   24,    0
  7012,142184,20100416,   32,    0
  7012,142184,20100417,   28,    0
  7012,142184,20100418,   29,    0
  7012,142184,20100419,   26,    0
  7012,142184,20100420,   27,    0
  7012,142184,20100421,   31,    0
  7012,142184,20100422,   20,    0
  7012,142184,20100423,   26,    0
  7012,142184,20100424,   31,    0
  7012,142184,20100425,   38,    0
  7012,142184,20100426,   38,    0
  7012,142184,20100427,   55,    0
  7012,142184,20100428,   50,    0
  7012,142184,20100429,   33,    0
  7012,142184,20100430,   50,    0
  7012,142184,20100501,   49,    0
  7012,142184,20100502,   48,    0
  7012,142184,20100503,   42,    0
  7012,142184,20100504,   36,    0
  7012,142184,20100505,   44,    0
  7012,142184,20100506,   48,    0
  7012,142184,20100507,   48,    0
  7012,142184,20100508,   56,    0
  7012,142184,20100509,   46,    0
  7012,142184,20100510,   41,    0
  7012,142184,20100511,   53,    0
  7012,142184,20100512,   65,    0
  7012,142184,20100513,   79,    0
  7012,142184,20100514,   92,    0
  7012,142184,20100515,   92,    0
  7012,142184,20100516,  102,    0
  7012,142184,20100517,  117,    0
  7012,142184,20100518,  119,    0
  7012,142184,20100519,  114,    0
  7012,142184,20100520,  112,    0
  7012,142184,20100521,  145,    0
  7012,142184,20100522,  151,    0
  7012,142184,20100523,  117,    0
  7012,142184,20100524,   96,    0
  7012,142184,20100525,   97,    0
  7012,142184,20100526,  120,    0
  7012,142184,20100527,   98,    0
  7012,142184,20100528,   88,    0
  7012,142184,20100529,   91,    0
  7012,142184,20100530,   86,    0
  7012,142184,20100531,  106,    0
  7012,142184,20100601,  133,    0
  7012,142184,20100602,  132,    0
  7012,142184,20100603,  115,    0
  7012,142184,20100604,  135,    0
  7012,142184,20100605,  113,    0
  7012,142184,20100606,  103,    0
  7012,142184,20100607,  126,    0
  7012,142184,20100608,  118,    0
  7012,142184,20100609,  122,    0
  7012,142184,20100610,  138,    0
  7012,142184,20100611,  133,    0
  7012,142184,20100612,  117,    0
  7012,142184,20100613,  114,    0
  7012,142184,20100614,  115,    0
  7012,142184,20100615,  117,    0
  7012,142184,20100616,  129,    0
  7012,142184,20100617,  128,    0
  7012,142184,20100618,  127,    0
  7012,142184,20100619,  130,    0
  7012,142184,20100620,  119,    0
  7012,142184,20100621,  121,    0
  7012,142184,20100622,  141,    0
  7012,142184,20100623,  149,    0
  7012,142184,20100624,  167,    0
  7012,142184,20100625,  156,    0
  7012,142184,20100626,  146,    0
  7012,142184,20100627,  155,    0
  7012,142184,20100628,  144,    0
  7012,142184,20100629,  153,    0
  7012,142184,20100630,  166,    0
  7012,142184,20100701,  159,    0
  7012,142184,20100702,  160,    0
  7012,142184,20100703,  170,    0
  7012,142184,20100704,  186,    0
  7012,142184,20100705,  198,    0
  7012,142184,20100706,  196,    0
  7012,142184,20100707,  202,    0
  7012,142184,20100708,  227,    0
  7012,142184,20100709,  201,    0
  7012,142184,20100710,  188,    0
  7012,142184,20100711,  199,    0
  7012,142184,20100712,  219,    0
  7012,142184,20100713,  228,    0
  7012,142184,20100714,  228,    0
  7012,142184,20100715,  222,    0
  7012,142184,20100716,  225,    0
  7012,142184,20100717,  214,    0
  7012,142184,20100718,  217,    0
  7012,142184,20100719,  202,    0
  7012,142184,20100720,  190,    0
  7012,142184,20100721,  197,    0
  7012,142184,20100722,  210,    0
  7012,142184,20100723,  213,    0
  7012,142184,20100724,  156,    0
  7012,142184,20100725,  196,    0
  7012,142184,20100726,  216,    0
  7012,142184,20100727,  210,    0
  7012,142184,20100728,  225,    0
  7012,142184,20100729,  226,    0
  7012,142184,20100730,  208,    0
  7012,142184,20100731,  198,    0
  7012,142184,20100801,  195,    0
  7012,142184,20100802,  213,    0
  7012,142184,20100803,  205,    0
  7012,142184,20100804,  206,    0
  7012,142184,20100805,  183,    0
  7012,142184,20100806,  198,    0
  7012,142184,20100807,  218,    0
  7012,142184,20100808,  232,    0
  7012,142184,20100809,  208,    0
  7012,142184,20100810,  194,    0
  7012,142184,20100811,  193,    0
  7012,142184,20100812,  199,    0
  7012,142184,20100813,  214,    0
  7012,142184,20100814,  217,    0
  7012,142184,20100815,  222,    0
  7012,142184,20100816,  196,    0
  7012,142184,20100817,  196,    0
  7012,142184,20100818,  192,    0
  7012,142184,20100819,  173,    0
  7012,142184,20100820,  174,    0
  7012,142184,20100821,  182,    0
  7012,142184,20100822,  187,    0
  7012,142184,20100823,  182,    0
  7012,142184,20100824,  164,    0
  7012,142184,20100825,  162,    0
  7012,142184,20100826,  143,    0
  7012,142184,20100827,  131,    0
  7012,142184,20100828,  123,    0
  7012,142184,20100829,  127,    0
  7012,142184,20100830,  130,    0
  7012,142184,20100831,  134,    0
  7012,142184,20100901,  149,    0
  7012,142184,20100902,  123,    0
  7012,142184,20100903,   94,    0
  7012,142184,20100904,  101,    0
  7012,142184,20100905,  121,    0
  7012,142184,20100906,  141,    0
  7012,142184,20100907,  151,    0
  7012,142184,20100908,  155,    0
  7012,142184,20100909,  158,    0
  7012,142184,20100910,  153,    0
  7012,142184,20100911,  140,    0
  7012,142184,20100912,  151,    0
  7012,142184,20100913,  158,    0
  7012,142184,20100914,  149,    0
  7012,142184,20100915,  138,    0
  7012,142184,20100916,  135,    0
  7012,142184,20100917,  131,    0
  7012,142184,20100918,  122,    0
  7012,142184,20100919,  118,    0
  7012,142184,20100920,  127,    0
  7012,142184,20100921,  125,    0
